,domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
0,tkjwlqancyln.biz,0,0,0,15,16,7,biz,1
1,vsirbxhalbxp.ru,0,0,0,27,15,7,ru,1
2,wwdccsruhvut.org,0,0,0,25,16,7,org,1
3,wosqnomprrlo.co.uk,0,0,0,45,18,12,uk,1
4,xsnbojwknmis.info,0,0,0,33,17,6,info,1
5,cwthlriosrdx.com,0,0,0,25,16,7,com,1
6,pmomijexfufc.net,0,0,0,50,16,7,net,1
7,evefdinkbckk.biz,0,0,0,36,16,7,biz,1
8,rlykaajtnfmo.ru,0,0,0,40,15,7,ru,1
9,gfxlokflefad.org,0,0,0,36,16,7,org,1
10,tusqlcbuqich.co.uk,0,0,0,45,18,12,uk,1
11,ieijgbkhmphp.info,0,0,0,45,17,6,info,1
12,vtdodsgqysjt.com,0,0,0,15,16,7,com,1
13,gbelgdkyrrnc.net,0,0,0,15,16,7,net,1
14,hfyvhuenervo.biz,0,0,0,50,16,7,biz,1
15,iaojxtpuacuo.ru,0,0,0,133,15,7,ru,1
16,jejtyljjmcdb.org,0,0,0,15,16,7,org,1
17,kjipjvhvdfkh.co.uk,0,0,0,23,18,12,uk,1
18,lndaknbkpfst.info,0,0,0,23,17,6,info,1
19,misnbmmrlprt.com,0,0,0,15,16,7,com,1
20,nmnxceggxpag.net,0,0,0,25,16,7,net,1
21,bruntxxencxn.biz,0,0,0,25,16,7,biz,1
22,ohpsqskqjala.ru,0,0,0,40,15,7,ru,1
23,cnfmgikhmkdv.org,0,0,0,15,16,7,org,1
24,pdarddwtiiqi.co.uk,0,0,0,60,18,12,uk,1
25,dtytgqwcdgjl.info,0,0,0,14,17,6,info,1
26,qjtydljoyewx.com,0,0,0,25,16,7,com,1
27,epjssbjfcoot.net,0,0,0,36,16,7,net,1
28,rfexpvvrxmcg.biz,0,0,0,15,16,7,biz,1
29,fvfrojaamcta.ru,0,0,0,56,15,7,ru,1
30,gaacpekuiwqe.org,0,0,0,88,16,7,org,1
31,grpqbtmdlkyi.co.uk,0,0,0,23,18,12,uk,1
32,hvkbcowxhfvm.info,0,0,0,23,17,6,info,1
33,hxjxbcyxcgfx.com,0,0,0,7,16,7,com,1
34,iceicwjsxbcc.net,0,0,0,36,16,7,net,1
35,ittwnmlbbokg.biz,0,0,0,25,16,7,biz,1
36,jxohohvvwjhk.ru,0,0,0,27,15,7,ru,1
37,piulcvxifiny.org,0,0,0,50,16,7,org,1
38,dxpqyntrrlpd.co.uk,0,0,0,14,18,12,uk,1
39,rhfjtgkxggdc.info,0,0,0,14,17,6,info,1
40,fwaoqxghsjfg.com,0,0,0,25,16,7,com,1
41,rkyroowgumyw.net,0,0,0,36,16,7,net,1
42,fatwlgsphpbb.biz,0,0,0,15,16,7,biz,1
43,tjjpgyjvvkoa.ru,0,0,0,27,15,7,ru,1
44,hyeudqffinqe.org,0,0,0,50,16,7,org,1
45,tmfpwhaseixd.co.uk,0,0,0,45,18,12,uk,1
46,uqaaxythqigp.info,0,0,0,60,17,6,info,1
47,vlpnormifgng.com,0,0,0,25,16,7,com,1
48,wpkxpjgwrgvs.net,0,0,0,7,16,7,net,1
49,vojvjayqtmjb.biz,0,0,0,25,16,7,biz,1
50,wsegkrsfgmrn.ru,0,0,0,17,15,7,ru,1
51,xnttbklgukye.org,0,0,0,25,16,7,org,1
52,yroeccfuhkhq.co.uk,0,0,0,45,18,12,uk,1
53,drwlpltdghhp.info,0,0,0,14,17,6,info,1
54,qfxmsggpmkwc.com,0,0,0,7,16,7,com,1
55,enhkccysmxuo.net,0,0,0,36,16,7,net,1
56,rbilfwlfsbkb.biz,0,0,0,15,16,7,biz,1
57,habpsqebfvwv.ru,0,0,0,27,15,7,ru,1
58,uncqvlqnlymi.org,0,0,0,25,16,7,org,1
59,ivlofhjqlmku.co.uk,0,0,0,45,18,12,uk,1
60,vjmpicvdrpah.info,0,0,0,33,17,6,info,1
61,lihtpwawnryj.com,0,0,0,25,16,7,com,1
62,mkiikrkrtwmr.net,0,0,0,25,16,7,net,1
63,merscnfmtimi.biz,0,0,0,36,16,7,biz,1
64,ngshwiphanaq.ru,0,0,0,40,15,7,ru,1
65,pqlxsckumgop.org,0,0,0,25,16,7,org,1
66,qsmmnwupslcx.co.uk,0,0,0,23,18,12,uk,1
67,qmvwfspkswco.info,0,0,0,23,17,6,info,1
68,rowlanafycpw.com,0,0,0,36,16,7,com,1
69,riwjxjtkrern.net,0,0,0,25,16,7,net,1
70,fvxkbbptbbwv.biz,0,0,0,7,16,7,biz,1
71,thhhpaygaoya.ru,0,0,0,56,15,7,ru,1
72,huiisrupjlei.org,0,0,0,88,16,7,org,1
73,vqbnboeiqsht.co.uk,0,0,0,45,18,12,uk,1
74,jecoegarapmc.info,0,0,0,78,17,6,info,1
75,xpllsfjeydog.com,0,0,0,25,16,7,com,1
76,ldmmvwfniato.net,0,0,0,36,16,7,net,1
77,ayhrxuasyoyd.biz,0,0,0,50,16,7,biz,1
78,bbigsmthinwp.ru,0,0,0,27,15,7,ru,1
79,cxrpplfohygp.org,0,0,0,15,16,7,org,1
80,dasekdydqxec.co.uk,0,0,0,45,18,12,uk,1
81,ehlvbakqxdoj.info,0,0,0,45,17,6,info,1
82,fjmkvrefhcmv.com,0,0,0,15,16,7,com,1
83,ggvtsqpmgnvv.net,0,0,0,7,16,7,net,1
84,hiwinijbpmti.biz,0,0,0,50,16,7,biz,1
85,qdxpgpltsrsk.ru,0,0,0,8,15,7,ru,1
86,eqyqjkxgyuiw.org,0,0,0,36,16,7,org,1
87,ryiosaxwraxs.co.uk,0,0,0,60,18,12,uk,1
88,fmjpvukjxdnf.info,0,0,0,23,17,6,info,1
89,sfcvsutfvflh.com,0,0,0,15,16,7,com,1
90,gsdwvpgrcibt.net,0,0,0,15,16,7,net,1
91,tbmuffgiunqp.biz,0,0,0,36,16,7,biz,1
92,honviasubqgc.ru,0,0,0,56,15,7,ru,1
93,ytixgbrnacke.org,0,0,0,36,16,7,org,1
94,avjmbvcighxm.co.uk,0,0,0,33,18,12,uk,1
95,apswsleqykpm.info,0,0,0,33,17,6,info,1
96,brtlngolfpdu.com,0,0,0,25,16,7,com,1
97,bvmesgaydpdb.net,0,0,0,25,16,7,net,1
98,cxnsnbktjuqj.biz,0,0,0,15,16,7,biz,1
99,crwdfqmccxij.ru,0,0,0,17,15,7,ru,1
100,dtxralwwidvr.org,0,0,0,25,16,7,org,1
101,ftxnonlxequt.co.uk,0,0,0,45,18,12,uk,1
102,shyorfhhnnac.info,0,0,0,33,17,6,info,1
103,hsilgxxnfokw.com,0,0,0,25,16,7,com,1
104,ugjmjptwolpf.net,0,0,0,25,16,7,net,1
105,hvctbstjhenq.biz,0,0,0,15,16,7,biz,1
106,ujduekpsqbsy.ru,0,0,0,40,15,7,ru,1
107,jumrsdgyicdt.org,0,0,0,25,16,7,org,1
108,winsvuciryic.co.uk,0,0,0,60,18,12,uk,1
109,nkivoyrglbcj.info,0,0,0,33,17,6,info,1
110,omjkjqluuaav.com,0,0,0,67,16,7,com,1
111,pjstgjevmyrm.net,0,0,0,15,16,7,net,1
112,qltibbxkvxpy.biz,0,0,0,15,16,7,biz,1
113,pmmcbearooug.ru,0,0,0,75,15,7,ru,1
114,qonqvvtgxnss.org,0,0,0,15,16,7,org,1
115,rlwasomhpmkj.co.uk,0,0,0,33,18,12,uk,1
116,snxonggvyliv.info,0,0,0,33,17,6,info,1
117,brapegkbixfx.com,0,0,0,36,16,7,com,1
118,ohushbwcaamp.net,0,0,0,50,16,7,net,1
119,cjxgrwpqtfdw.biz,0,0,0,7,16,7,biz,1
120,pysjurcrlhko.ru,0,0,0,27,15,7,ru,1
121,faethyhxtlcd.org,0,0,0,25,16,7,org,1
122,spywkttylnju.co.uk,0,0,0,23,18,12,uk,1
123,grckupmnfsac.info,0,0,0,33,17,6,info,1
124,thwnxkyowuht.com,0,0,0,25,16,7,com,1
125,fvktyqtxxaoi.net,0,0,0,36,16,7,net,1
126,gafcgleeppev.biz,0,0,0,50,16,7,biz,1
127,gnikmhynjhmh.ru,0,0,0,17,15,7,ru,1
128,hrdstcjtbwcu.org,0,0,0,15,16,7,org,1
129,jeoxcjqujnln.co.uk,0,0,0,45,18,12,uk,1
130,kijgjebbbdbb.info,0,0,0,33,17,6,info,1
131,kvmopavkuujm.com,0,0,0,50,16,7,com,1
132,lahwwugqmkya.net,0,0,0,36,16,7,net,1
133,hscseucbmhet.biz,0,0,0,36,16,7,biz,1
134,uiwvhmxvdpbh.ru,0,0,0,27,15,7,ru,1
135,jnayulhwawkg.org,0,0,0,36,16,7,org,1
136,wducxddrqfht.co.uk,0,0,0,23,18,12,uk,1
137,lbgwhnyxxuby.info,0,0,0,23,17,6,info,1
138,yqbakfusodxm.com,0,0,0,36,16,7,com,1
139,nvedxeetlkhl.net,0,0,0,36,16,7,net,1
140,blygbvaocsey.biz,0,0,0,36,16,7,biz,1
141,lwmwyfljcjda.ru,0,0,0,17,15,7,ru,1
142,mbhfgwfmsfdr.org,0,0,0,7,16,7,org,1
143,nrkdpvqfpyjm.co.uk,0,0,0,14,18,12,uk,1
144,ovflwnkiguje.info,0,0,0,60,17,6,info,1
145,pfqbcxignwaf.com,0,0,0,25,16,7,com,1
146,qjljjpcjesaw.net,0,0,0,25,16,7,net,1
147,raohsoncbmgr.biz,0,0,0,36,16,7,biz,1
148,sejpaghfrigj.ru,0,0,0,40,15,7,ru,1
149,odbtukaxhdlj.org,0,0,0,36,16,7,org,1
150,csvwxfmyyfsb.co.uk,0,0,0,14,18,12,uk,1
151,puykiumbmuaa.info,0,0,0,100,17,6,info,1
152,dktnlpycewhr.com,0,0,0,15,16,7,com,1
153,qffahdyvwhwh.net,0,0,0,15,16,7,net,1
154,euadkxlwojey.biz,0,0,0,67,16,7,biz,1
155,rwdqunlycylx.ru,0,0,0,17,15,7,ru,1
156,fmxtxixatbsp.org,0,0,0,25,16,7,org,1
157,shlxpujuwfut.co.uk,0,0,0,45,18,12,uk,1
158,tlggwptboukh.info,0,0,0,33,17,6,info,1
159,tyjodfvxcwjk.com,0,0,0,15,16,7,com,1
160,udewkagetmyx.net,0,0,0,50,16,7,net,1
161,ujpecnismjgr.biz,0,0,0,36,16,7,biz,1
162,vnkmjisyeyvf.ru,0,0,0,27,15,7,ru,1
163,vbnupxuvrbui.org,0,0,0,50,16,7,org,1
164,wfidwsfcjqkv.co.uk,0,0,0,23,18,12,uk,1
165,uedwuyrulkby.info,0,0,0,60,17,6,info,1
166,itxaxqnpcsxm.com,0,0,0,25,16,7,com,1
167,wybdljeksoqt.net,0,0,0,25,16,7,net,1
168,kovgobafjwnh.biz,0,0,0,36,16,7,biz,1
169,wghdhrqsbomw.ru,0,0,0,17,15,7,ru,1
170,kvcgkjmnrwjk.org,0,0,0,7,16,7,org,1
171,ybfjxcdiiscr.co.uk,0,0,0,33,18,12,uk,1
172,mqambtydybyf.info,0,0,0,23,17,6,info,1
173,yinbpjbdbmaf.com,0,0,0,25,16,7,com,1
174,amijwbugriaw.net,0,0,0,67,16,7,net,1
175,bdlhgtnsiqpa.biz,0,0,0,25,16,7,biz,1
176,chgpnlhvympr.ru,0,0,0,8,15,7,ru,1
177,bkrhccabqqld.org,0,0,0,15,16,7,org,1
178,compjttehmlu.co.uk,0,0,0,45,18,12,uk,1
179,dfpnsmmqxubx.info,0,0,0,23,17,6,info,1
180,ejkvaegtoqbp.com,0,0,0,50,16,7,com,1
181,qddrqxajnjuf.net,0,0,0,25,16,7,net,1
182,eqeqasmkphdb.biz,0,0,0,36,16,7,biz,1
183,rubieofyyqse.ru,0,0,0,75,15,7,ru,1
184,fichnjraboba.org,0,0,0,50,16,7,org,1
185,ulhvtdkhmxkl.co.uk,0,0,0,23,18,12,uk,1
186,epqeccbnnardk.com,0,0,0,33,17,6,com,1
187,fxhspwvfcimgq.net,0,0,0,14,17,6,net,1
188,gtghvrcatibur.biz,0,0,0,33,17,6,biz,1
189,ludvguheguswm.ru,0,0,0,50,16,7,ru,1
190,yfcwxmunysylv.org,0,0,0,14,17,6,org,1
191,mvsxrepqhdekt.co.uk,0,0,0,31,19,12,uk,1
192,agryjvdaabkyt.info,0,0,0,42,18,6,info,1
193,pwitjnqgjfaqm.com,0,0,0,23,17,6,com,1
194,dhhubfepcdgfv.net,0,0,0,23,17,6,net,1
195,qxxvuwysknlem.biz,0,0,0,23,17,6,biz,1
196,eiwwmomcdlrsm.ru,0,0,0,36,16,7,ru,1
197,panickfddbxsm.org,0,0,0,23,17,6,org,1
198,qvmwicurvvuyn.co.uk,0,0,0,42,19,12,uk,1
199,qbdkntnpejjgt.info,0,0,0,21,18,6,info,1
200,rwcytldewegml.com,0,0,0,23,17,6,com,1
201,tcsgfdofglfmx.net,0,0,0,14,17,6,net,1
202,uxruluetygcsy.biz,0,0,0,45,17,6,biz,1
203,udiiqmwrhtqax.ru,0,0,0,50,16,7,ru,1
204,vyhwwemgaongp.org,0,0,0,33,17,6,org,1
205,rvkbqcqjrsdvi.co.uk,0,0,0,21,19,12,uk,1
206,fgjciwuvjvrci.info,0,0,0,42,18,6,info,1
207,taaeklyiuspwg.com,0,0,0,60,17,6,com,1
208,hkyfcgdumvedp.net,0,0,0,23,17,6,net,1
209,vxpytualudkpi.biz,0,0,0,45,17,6,biz,1
210,jioalpexmgyvi.ru,0,0,0,67,16,7,ru,1
211,xcfcneikxdwqy.org,0,0,0,23,17,6,org,1
212,lmedfymwpglwi.co.uk,0,0,0,31,19,12,uk,1
213,vbunmrotoyqjf.info,0,0,0,42,18,6,info,1
214,wwtcsmuogyfxw.com,0,0,0,23,17,6,com,1
215,xfkqgbwsrydkd.net,0,0,0,7,17,6,net,1
216,ybjfmvdnjyrye.biz,0,0,0,14,17,6,biz,1
217,adalpkxvrjxdq.ru,0,0,0,25,16,7,ru,1
218,byyavfeqjjmri.org,0,0,0,33,17,6,org,1
219,chpojtguujkeh.co.uk,0,0,0,55,19,12,uk,1
220,ddodpompmjysi.info,0,0,0,42,18,6,info,1
221,nhcwwqvqnumucct.com,0,0,0,20,19,6,com,1
222,btdwaipvlkedlct.net,0,0,0,29,19,6,net,1
223,ommwwgjocbpecok.biz,0,0,0,38,19,6,biz,1
224,cynwaxdtaqhmcbs.ru,0,0,0,21,18,6,ru,1
225,pxgnvvuncsyagdg.org,0,0,0,20,19,6,org,1
226,dkhnynosaiqipkk.co.uk,0,0,0,46,21,11,uk,1
227,qdqnvlilqycjnog.info,0,0,0,27,20,5,info,1
228,eprnydcqootrnis.com,0,0,0,38,19,6,com,1
229,vqkvefmavyykkmw.net,0,0,0,20,19,6,net,1
230,wolkywintbkwlcf.biz,0,0,0,20,19,6,biz,1
231,wvuveuaxkfctknv.ru,0,0,0,42,18,6,ru,1
232,xtvkymvlihngcmv.org,0,0,0,12,19,6,org,1
233,xhomdklwkwlpdtq.co.uk,0,0,0,19,21,11,uk,1
234,yfpbxchkiywceqd.info,0,0,0,27,20,5,info,1
235,ymymdayuydoykty.com,0,0,0,29,19,6,com,1
236,akabxruiwfalcad.net,0,0,0,64,19,6,net,1
237,cdgjandunrbrtke.biz,0,0,0,29,19,6,biz,1
238,pphjdinwanwetqd.ru,0,0,0,31,18,6,ru,1
239,elqmfdqfenbwkxe.org,0,0,0,29,19,6,org,1
240,rxrmixbhqjwjtul.co.uk,0,0,0,27,21,11,uk,1
241,etkayscrcpnwxoa.info,0,0,0,46,20,5,info,1
242,rglacnmtoljjxcd.com,0,0,0,20,19,6,com,1
243,gcudeipcslncvuq.net,0,0,0,38,19,6,net,1
244,tovdhdaefhjofyc.biz,0,0,0,38,19,6,biz,1
245,kmoihctsvvrlfix.ru,0,0,0,31,18,6,ru,1
246,lkpwcwgaieytwef.org,0,0,0,38,19,6,org,1
247,muylmrhdmrrqvkg.co.uk,0,0,0,19,21,11,uk,1
248,nsaahmtkyayywtf.info,0,0,0,36,20,5,info,1
249,mdsyghspkteqxsb.com,0,0,0,12,19,6,com,1
250,nbtnbcfwwclypvm.net,0,0,0,6,19,6,net,1
251,oldclwgabpevvna.biz,0,0,0,38,19,6,biz,1
252,pjeqgrshnxlewed.ru,0,0,0,31,18,6,ru,1
253,yxomdwninfituvp.org,0,0,0,38,19,6,org,1
254,mkpmgohnluacevp.co.uk,0,0,0,46,21,11,uk,1
255,adymdgiaewqucne.info,0,0,0,73,20,5,info,1
256,npamgxcfcmidcam.com,0,0,0,29,19,6,com,1
257,disgvckgxpgrgyj.net,0,0,0,12,19,6,net,1
258,qutgytelvfxapgn.biz,0,0,0,29,19,6,biz,1
259,endgvlfxohosgxh.ru,0,0,0,31,18,6,ru,1
260,raegydydmwgbgrt.org,0,0,0,20,19,6,org,1
261,hhwlklervjujdma.co.uk,0,0,0,36,21,11,uk,1
262,ifxafdaftlgveci.info,0,0,0,58,20,5,info,1
263,imhlkuyjmbdkksw.com,0,0,0,20,19,6,com,1
264,jkiafmuwkdowcrw.net,0,0,0,38,19,6,net,1
265,lrbfdqbpgtshdjm.biz,0,0,0,6,19,6,biz,1
266,mpctxiwdevetegy.ru,0,0,0,42,18,6,ru,1
267,mwlfdavhwlbidws.org,0,0,0,20,19,6,org,1
268,numtxrruunmuudw.co.uk,0,0,0,58,21,11,uk,1
269,ntsygtupnackwrq.info,0,0,0,27,20,5,info,1
270,bgtyjofravxwwxp.com,0,0,0,20,19,6,com,1
271,pcdcldpnglwxuko.net,0,0,0,20,19,6,net,1
272,doecoxapshskehv.biz,0,0,0,50,19,6,biz,1
273,rewsyyrnxkaiixt.ru,0,0,0,42,18,6,ru,1
274,fqxsctcpkgvuilw.org,0,0,0,20,19,6,org,1
275,tmhveimlqvuvyri.co.uk,0,0,0,46,21,11,uk,1
276,hyivhdwndrqiivt.info,0,0,0,36,20,5,info,1
277,vdbxnilnveseivr.com,0,0,0,38,19,6,com,1
278,wbcmidxuimamary.net,0,0,0,50,19,6,net,1
279,xllbsrglopnrgdx.biz,0,0,0,12,19,6,biz,1
280,yjmpnmssbxuahmw.ru,0,0,0,21,18,6,ru,1
281,anfrgnilgoqcivn.org,0,0,0,38,19,6,org,1
282,blggbiusswxkayy.co.uk,0,0,0,36,21,11,uk,1
283,cvpulwdjyalpyek.info,0,0,0,36,20,5,info,1
284,dtqjgrpqlisxaun.com,0,0,0,29,19,6,com,1
285,oalrkqrhxmocswp.net,0,0,0,29,19,6,net,1
286,ckgphilmgvhgcet.biz,0,0,0,20,19,6,biz,1
287,pfvrkgffmsrlsjg.ru,0,0,0,6,18,6,ru,1
288,dpqphxykuckpsds.org,0,0,0,12,19,6,org,1
289,qqpijjafybqilfg.co.uk,0,0,0,36,21,11,uk,1
290,ebkggbtkhkjmufg.info,0,0,0,27,20,5,info,1
291,rvaijyndnhtrsqg.com,0,0,0,20,19,6,com,1
292,fguggqhivqmvsdo.net,0,0,0,29,19,6,net,1
293,svtgmfmrxpogpuh.biz,0,0,0,20,19,6,biz,1
294,trownwifgngsqrt.ru,0,0,0,21,18,6,ru,1
295,tbegmuapmvrppvg.org,0,0,0,29,19,6,org,1
296,uwywnmvdutjchck.co.uk,0,0,0,27,21,11,uk,1
297,umxwlxupyeqmtjf.info,0,0,0,36,20,5,info,1
298,visnmpqdhciyuyn.com,0,0,0,29,19,6,com,1
299,vriwlninnktvbjn.net,0,0,0,20,19,6,net,1
300,wndnmfebvilisin.biz,0,0,0,38,19,6,biz,1
301,dvpennylrcjwksg.ru,0,0,0,13,18,6,ru,1
302,qgkckijnbgtjkgj.org,0,0,0,12,19,6,org,1
303,feahsdmvixjcbgg.co.uk,0,0,0,36,21,11,uk,1
304,soufpxwxrctokkr.info,0,0,0,36,20,5,info,1
305,fmtumghjsqlddeg.com,0,0,0,20,19,6,com,1
306,swosjbrlcuvpdkf.net,0,0,0,20,19,6,net,1
307,huexrvutjmlibkw.biz,0,0,0,38,19,6,biz,1
308,ufyvoqfvsqvukhe.ru,0,0,0,42,18,6,ru,1
309,hrxspctkrfbjkdl.org,0,0,0,6,19,6,org,1
310,insjqwgrbxbncgw.co.uk,0,0,0,19,21,11,uk,1
311,jaivurhuibbobft.info,0,0,0,73,20,5,info,1
312,kvdmvmtcrtbscvw.com,0,0,0,6,19,6,com,1
313,jicjoucistdpous.net,0,0,0,64,19,6,net,1
314,kewappopcmdtgqa.biz,0,0,0,38,19,6,biz,1
315,lqmmtkpsjpdumpr.ru,0,0,0,13,18,6,ru,1
316,mmhdufcasidynyq.org,0,0,0,29,19,6,org,1
317,aqxhqwhsxsaxhps.co.uk,0,0,0,27,21,11,uk,1
318,nbsfnobxgcscqww.info,0,0,0,19,20,5,info,1
319,bvihqgckokiyohh.com,0,0,0,38,19,6,com,1
320,ogdfnxvpwtbdobt.net,0,0,0,20,19,6,net,1
321,ebcbjpreuciuhaq.biz,0,0,0,64,19,6,biz,1
322,rlwyghljdlbyqaq.ru,0,0,0,13,18,6,ru,1
323,fgmbjymvltqvhyo.org,0,0,0,12,19,6,org,1
324,sqhygqgbtdjahlw.co.uk,0,0,0,19,21,11,uk,1
325,emgvslcdxvacetr.info,0,0,0,36,20,5,info,1
326,fibmtdxqgtrofqe.com,0,0,0,29,19,6,com,1
327,frqvsuwuonidlao.net,0,0,0,64,19,6,net,1
328,gnlmtmsiwlapdgs.biz,0,0,0,20,19,6,biz,1
329,iwkplemoufiypxi.ru,0,0,0,70,18,6,ru,1
330,jsfgmvicddalqnq.org,0,0,0,20,19,6,org,1
331,jcuplnhglwqaplo.co.uk,0,0,0,36,21,11,uk,1
332,kxpgmfdttuimhko.info,0,0,0,36,20,5,info,1
333,omctttoargamjya.com,0,0,0,50,19,6,com,1
334,cwwrqoycbkkyjmd.net,0,0,0,12,19,6,net,1
335,qumwydjxkruahrx.biz,0,0,0,29,19,6,biz,1
336,efhuvxtatvfmqvj.ru,0,0,0,31,18,6,ru,1
337,swgnmmylopijjmh.org,0,0,0,20,19,6,org,1
338,ghbljhjnxtsvjsg.co.uk,0,0,0,12,21,11,uk,1
339,ufqqrvtjhbdwagv.info,0,0,0,27,20,5,info,1
340,iplooqelqfnjjdd.com,0,0,0,38,19,6,com,1
341,sikivijyrjryjpm.net,0,0,0,29,19,6,net,1
342,tefywdvgbcrdbsx.biz,0,0,0,12,19,6,biz,1
343,uqulbrewkummhws.ru,0,0,0,42,18,6,ru,1
344,vmpccmqetnmqinv.org,0,0,0,20,19,6,org,1
345,wsocobtkosavuwm.co.uk,0,0,0,58,21,11,uk,1
346,xojspvgrxlaamst.info,0,0,0,36,20,5,info,1
347,ybyftkoiheujlfj.com,0,0,0,38,19,6,com,1
348,awtvufbpqwunmoi.net,0,0,0,50,19,6,net,1
349,bmirscersmsyvnm.biz,0,0,0,20,19,6,biz,1
350,oyjpctxlmhvmfcu.ru,0,0,0,21,18,6,ru,1
351,cngntrrpmgcqvol.org,0,0,0,12,19,6,org,1
352,pahldjljgbfevml.co.uk,0,0,0,27,21,11,uk,1
353,ddmirhdohkfeaoy.info,0,0,0,58,20,5,info,1
354,qpngbywibfirjkl.com,0,0,0,20,19,6,com,1
355,eekeswqmbeovhoh.net,0,0,0,64,19,6,net,1
356,rqlccokguyrjhtl.biz,0,0,0,20,19,6,biz,1
357,jvqqarccvgkmhma.ru,0,0,0,21,18,6,ru,1
358,ktrdbjxbpewiina.org,0,0,0,38,19,6,org,1
359,kwombhpapatehyq.co.uk,0,0,0,46,21,11,uk,1
360,lupycylyjxgaymy.info,0,0,0,27,20,5,info,1
361,lmuhywbykewratt.com,0,0,0,29,19,6,com,1
362,mkvtaowxecjnbcx.net,0,0,0,29,19,6,net,1
363,mnsdamowexgjhft.biz,0,0,0,29,19,6,biz,1
364,nltpbekvxvsfyag.ru,0,0,0,21,18,6,ru,1
365,hsogxptoflfbsdk.org,0,0,0,20,19,6,org,1
366,ufpehkecvlawsxr.co.uk,0,0,0,46,21,11,uk,1
367,jwmncfhybrtxjfs.info,0,0,0,12,20,5,info,1
368,wjnllarmrrotsnr.com,0,0,0,20,19,6,com,1
369,jjswwusltjrgwhg.net,0,0,0,12,19,6,net,1
370,wvtugpdykjmcwjr.biz,0,0,0,12,19,6,biz,1
371,lnqebkgvppgducf.ru,0,0,0,21,18,6,ru,1
372,yarckfqjgpbyeri.org,0,0,0,29,19,6,org,1
373,pcwfffrkifowbpk.co.uk,0,0,0,27,21,11,uk,1
374,qaxrgaegyijkswj.info,0,0,0,46,20,5,info,1
375,rgumjufueldtrdk.com,0,0,0,38,19,6,com,1
376,sevykprquoxhsbr.net,0,0,0,29,19,6,net,1
377,rsbvekqhwdbctan.biz,0,0,0,20,19,6,biz,1
378,sqciffddngvploq.ru,0,0,0,21,18,6,ru,1
379,twydiaersjpyrge.org,0,0,0,38,19,6,org,1
380,uuapjuqnjmkmslp.co.uk,0,0,0,46,21,11,uk,1
381,mduhyivjfjpcoiv.info,0,0,0,46,20,5,info,1
382,apvfiapdyespxwe.com,0,0,0,50,19,6,com,1
383,nesdarqbcpcdvos.net,0,0,0,29,19,6,net,1
384,bqtbjjkuvkfqvms.biz,0,0,0,12,19,6,biz,1
385,qnybrnshptnaalp.ru,0,0,0,21,18,6,ru,1
386,eaaybfmbjoqnjhc.org,0,0,0,38,19,6,org,1
387,rowwswnymaabayv.co.uk,0,0,0,46,21,11,uk,1
388,fbxucohsgudoaea.info,0,0,0,90,20,5,info,1
389,umdggxttidhpanq.com,0,0,0,29,19,6,com,1
390,vkeshppscbtlboq.net,0,0,0,20,19,6,net,1
391,vnbchholfjtqhff.biz,0,0,0,12,19,6,biz,1
392,wlcoiykkyhgmysn.ru,0,0,0,21,18,6,ru,1
393,ywhaydqrsnfnakd.org,0,0,0,20,19,6,org,1
394,auimaumqmlrjbsh.co.uk,0,0,0,58,21,11,uk,1
395,axfvamljptroajb.info,0,0,0,46,20,5,info,1
396,bvgibehijrekren.com,0,0,0,50,19,6,com,1
397,sjbvevljrkfpvju.net,0,0,0,20,19,6,net,1
398,gvctnqvwikalvec.biz,0,0,0,29,19,6,biz,1
399,unydifghqyqdtqb.ru,0,0,0,21,18,6,ru,1
400,iaabraquhylydya.org,0,0,0,64,19,6,org,1
401,wtfpwbihcudnhpx.co.uk,0,0,0,27,21,11,uk,1
402,kggngvsusuxjhrj.info,0,0,0,27,20,5,info,1
403,yxdwbkdfbjobxxu.com,0,0,0,20,19,6,com,1
404,mkeukfnsrjjwhnx.net,0,0,0,20,19,6,net,1
405,bsjulljfueolecc.biz,0,0,0,50,19,6,biz,1
406,cqkhmgvblhjyvjb.ru,0,0,0,6,18,6,ru,1
407,dwhcpuedtsaycua.org,0,0,0,50,19,6,org,1
408,euioqpqykvumdsh.co.uk,0,0,0,58,21,11,uk,1
409,fdnoeqgdfomjecx.info,0,0,0,46,20,5,info,1
410,gbobflsyvrhwvqb.com,0,0,0,12,19,6,com,1
411,hhlviabbedxwuvm.net,0,0,0,38,19,6,net,1
412,ifmijunwugskvbx.biz,0,0,0,38,19,6,biz,1
413,cfrmgceudvavwce.ru,0,0,0,42,18,6,ru,1
414,ppmijtxohbtjgxq.org,0,0,0,20,19,6,org,1
415,dgpihrrswpjnwdd.co.uk,0,0,0,19,21,11,uk,1
416,qqkekjlmbudbwih.info,0,0,0,36,20,5,info,1
417,evvdfumsekccpku.com,0,0,0,38,19,6,com,1
418,rgqyimgmipvpyyd.net,0,0,0,20,19,6,net,1
419,fwtygkaqxeltwkd.biz,0,0,0,20,19,6,biz,1
420,shoujctkcjfhwid.ru,0,0,0,31,18,6,ru,1
421,gbabirxhxfucwog.org,0,0,0,38,19,6,org,1
422,hwuppjtgcixtxwk.co.uk,0,0,0,27,21,11,uk,1
423,hcxwjhlfryetwbw.info,0,0,0,19,20,5,info,1
