domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
sieppxqnlnejjmrf.eu,0,0,0,38,19,6,eu,1
uruqjucalnejjmrf.eu,0,0,0,64,19,6,eu,1
spwxnlqfjcslcfmf.eu,0,0,0,12,19,6,eu,1
uynmuicrvoflcfmf.eu,0,0,0,50,19,6,eu,1
swptyydwtdtnuktr.eu,0,0,0,20,19,6,eu,1
ugtigjcjtdtnuktr.eu,0,0,0,38,19,6,eu,1
murqoxuvkqirprkm.eu,0,0,0,50,19,6,eu,1
oevfvugikqirprkm.eu,0,0,0,64,19,6,eu,1
mcxmayunifwtikfm.eu,0,0,0,50,19,6,eu,1
olobhvgaifwtikfm.eu,0,0,0,64,19,6,eu,1
mjqilmufgtxvbdam.eu,0,0,0,38,19,6,eu,1
oshwfjgrsgxvbdam.eu,0,0,0,29,19,6,eu,1
mqjewauwquyxtihy.eu,0,0,0,64,19,6,eu,1
oansqwsvduyxtihy.eu,0,0,0,50,19,6,eu,1
mxcaibuoojnnaocy.eu,0,0,0,100,19,6,eu,1
ohgocxsnbjnnaocy.eu,0,0,0,50,19,6,eu,1
mfivgohgmxopstjl.eu,0,0,0,38,19,6,eu,1
ooywalsfykopstjl.eu,0,0,0,50,19,6,eu,1
mmbrrchxwyprlmel.eu,0,0,0,20,19,6,eu,1
ovrslyfwjyprlmel.eu,0,0,0,29,19,6,eu,1
mttaddhpunehrfyx.eu,0,0,0,38,19,6,eu,1
odxowmfohnehrfyx.eu,0,0,0,50,19,6,eu,1
mbajoqttfcsjkxgx.eu,0,0,0,29,19,6,eu,1
okqkinfgfcsjkxgx.eu,0,0,0,29,19,6,eu,1
gyosqclgjphnffks.eu,0,0,0,20,19,6,eu,1
iishxyjfvchnffks.eu,0,0,0,29,19,6,eu,1
gguocdlxtqipxkrf.eu,0,0,0,38,19,6,eu,1
ipldjawwgqipxkrf.eu,0,0,0,38,19,6,eu,1
gnnknqxcrfwrqdmf.eu,0,0,0,12,19,6,eu,1
iweyhnjoefwrqdmf.eu,0,0,0,50,19,6,eu,1
guggyextctxtjvtr.eu,0,0,0,29,19,6,eu,1
iekusbjgctxtjvtr.eu,0,0,0,38,19,6,eu,1
gcmckfxlaimjpoor.eu,0,0,0,50,19,6,eu,1
ildqecjxmuyvcoor.eu,0,0,0,64,19,6,eu,1
gjfxiskdxjnlihjr.eu,0,0,0,29,19,6,eu,1
isvycpvckjnlihjr.eu,0,0,0,29,19,6,eu,1
gqxgtgkuixonbaer.eu,0,0,0,64,19,6,eu,1
iacibqvtukonbaer.eu,0,0,0,100,19,6,eu,1
gxqcfhkmgmddhsle.eu,0,0,0,20,19,6,eu,1
ihuqyqilsypptfle.eu,0,0,0,50,19,6,eu,1
gfwxduwqqnefalge.eu,0,0,0,50,19,6,eu,1
ionmkridqnefalge.eu,0,0,0,80,19,6,eu,1
adyusgodubgjufwl.eu,0,0,0,64,19,6,eu,1
cmpjaqaphbgjufwl.eu,0,0,0,38,19,6,eu,1
akrqehoufphlnxel.eu,0,0,0,64,19,6,eu,1
ctifleahfphlnxel.eu,0,0,0,50,19,6,eu,1
arkmpubmdevngqyx.eu,0,0,0,38,19,6,eu,1
cbobwrmlpqingqyx.eu,0,0,0,29,19,6,eu,1
aydibvbebswpyvgx.eu,0,0,0,38,19,6,eu,1
cihwufmdnfwpyvgx.eu,0,0,0,29,19,6,eu,1
agjemjbvltxrrobx.eu,0,0,0,38,19,6,eu,1
cpasggmuxgxrrobx.eu,0,0,0,38,19,6,eu,1
ancaxwnajimhxhvk.eu,0,0,0,50,19,6,eu,1
cwsbrtyyiuytkhvk.eu,0,0,0,29,19,6,eu,1
auuivknrtjnjqaqk.eu,0,0,0,64,19,6,eu,1
ceywphyqgjnjqaqk.eu,0,0,0,29,19,6,eu,1
acbrhlnjrxoljsxw.eu,0,0,0,29,19,6,eu,1
clrsbiyiexoljsxw.eu,0,0,0,50,19,6,eu,1
ajtasyabpmdbplsw.eu,0,0,0,38,19,6,eu,1
cskomvlacmdbplsw.eu,0,0,0,29,19,6,eu,1
ttiwukragaffksjr.eu,0,0,0,50,19,6,eu,1
vdmlcudmsmrrwfjr.eu,0,0,0,20,19,6,eu,1
tbosglrrqbghdler.eu,0,0,0,29,19,6,eu,1
vkfhnideqbghdler.eu,0,0,0,38,19,6,eu,1
tihoryejophjvqle.eu,0,0,0,64,19,6,eu,1
vrxplvpibphjvqle.eu,0,0,0,29,19,6,eu,1
tpakdarbmevlojge.eu,0,0,0,64,19,6,eu,1
vyqlwjpayqilojge.eu,0,0,0,50,19,6,eu,1
twssbneswfwnhcbe.eu,0,0,0,29,19,6,eu,1
vgwhikprjfwnhcbe.eu,0,0,0,29,19,6,eu,1
teyombekutxpauiq.eu,0,0,0,100,19,6,eu,1
vnpdtxcjhtxpauiq.eu,0,0,0,38,19,6,eu,1
tlrkxoqofimfgndq.eu,0,0,0,38,19,6,eu,1
vuiyrlcbfimfgndq.eu,0,0,0,38,19,6,eu,1
tskgjpqgdwnhyskd.eu,0,0,0,12,19,6,eu,1
vcoudmcspjnhyskd.eu,0,0,0,29,19,6,eu,1
taqcudqxnxojrlfd.eu,0,0,0,38,19,6,eu,1
vjhqoacknxojrlfd.eu,0,0,0,38,19,6,eu,1
thjxsqdplmdykead.eu,0,0,0,29,19,6,eu,1
vqamabcclmdykead.eu,0,0,0,50,19,6,eu,1
nfluipuocafdslqk.eu,0,0,0,64,19,6,eu,1
pocjpmgbcafdslqk.eu,0,0,0,29,19,6,eu,1
nmeqtdugaogflelk.eu,0,0,0,64,19,6,eu,1
pvurnagsmbgflelk.eu,0,0,0,38,19,6,eu,1
ntwyrqhxkphhewsw.eu,0,0,0,20,19,6,eu,1
pdbbmbgkkphhewsw.eu,0,0,0,20,19,6,eu,1
nbdiqrhpievjwcnw.eu,0,0,0,38,19,6,eu,1
pktjkosouqijwcnw.eu,0,0,0,50,19,6,eu,1
nivqofhhgswlpuuj.eu,0,0,0,50,19,6,eu,1
prmfvcsgsfwlpuuj.eu,0,0,0,29,19,6,eu,1
npomaghyqtxninpj.eu,0,0,0,38,19,6,eu,1
pyfbhdsxdtxninpj.eu,0,0,0,20,19,6,eu,1
nwhilttdoimdogkj.eu,0,0,0,50,19,6,eu,1
pglwfqfpbimdogkj.eu,0,0,0,29,19,6,eu,1
nenewhtuyjnfhyrv.eu,0,0,0,38,19,6,eu,1
pnesqefhyjnfhyrv.eu,0,0,0,29,19,6,eu,1
nlgaiitmwxoharmv.eu,0,0,0,64,19,6,eu,1
puwbcffyjxoharmv.eu,0,0,0,38,19,6,eu,1
hjiwktxlnlqluldq.eu,0,0,0,29,19,6,eu,1
jsyxeqjxalqluldq.eu,0,0,0,38,19,6,eu,1
hqbsvhxdlafbbrxd.eu,0,0,0,20,19,6,eu,1
jafhdrjpxmrnnexd.eu,0,0,0,29,19,6,eu,1
hxtbhixuvbgdtwfd.eu,0,0,0,29,19,6,eu,1
jhxpbfjhvbgdtwfd.eu,0,0,0,12,19,6,eu,1
hfaksvkmtphfmpad.eu,0,0,0,29,19,6,eu,1
joqlmsvlgphfmpad.eu,0,0,0,29,19,6,eu,1
hmssqjkerevhfiup.eu,0,0,0,50,19,6,eu,1
jvjhxgvdeevhfiup.eu,0,0,0,50,19,6,eu,1
htlockkvcswjxncp.eu,0,0,0,20,19,6,eu,1
jdpdjhvuofwjxncp.eu,0,0,0,29,19,6,eu,1
hbrknxwaahlyqgwc.eu,0,0,0,29,19,6,eu,1
jkiyhuimmtxlqgwc.eu,0,0,0,38,19,6,eu,1
hikgylwrkimbwyec.eu,0,0,0,38,19,6,eu,1
jrbusiiekimbwyec.eu,0,0,0,80,19,6,eu,1
hpdckmwjiwndpryo.eu,0,0,0,29,19,6,eu,1
jytdejivujndpryo.eu,0,0,0,50,19,6,eu,1
bnfymxbvywchkypj.eu,0,0,0,12,19,6,eu,1
dwvatumulwchkypj.eu,0,0,0,38,19,6,eu,1
buxhxlbnwlqjdrkj.eu,0,0,0,20,19,6,eu,1
decjfvmmjlqjdrkj.eu,0,0,0,20,19,6,eu,1
bceqjmbfuafyvwrv.eu,0,0,0,38,19,6,eu,1
dlurdjmehafyvwrv.eu,0,0,0,38,19,6,eu,1
bjwyhabwfogbcdaj.eu,0,0,0,38,19,6,eu,1
dsnnowyirbgbcdaj.eu,0,0,0,38,19,6,eu,1
bqpusnnbdduduihv.eu,0,0,0,50,19,6,eu,1
datjaxyapphduihv.eu,0,0,0,64,19,6,eu,1
bxiqeonsnevfnbcv.eu,0,0,0,50,19,6,eu,1
dhmfllyraevfnbcv.eu,0,0,0,29,19,6,eu,1
bfompcnklswhgtji.eu,0,0,0,29,19,6,eu,1
dofbwyljxfwhgtji.eu,0,0,0,29,19,6,eu,1
bmhibdncjhlwyyqu.eu,0,0,0,29,19,6,eu,1
dvxjumlbvtxjyyqu.eu,0,0,0,29,19,6,eu,1
btaemqattimyrrlu.eu,0,0,0,64,19,6,eu,1
ddesgnlsgimyrrlu.eu,0,0,0,38,19,6,eu,1
uecbcprskvbdampp.eu,0,0,0,38,19,6,eu,1
wnscvyprwibdampp.eu,0,0,0,29,19,6,eu,1
ulujadrkikpfsrwc.eu,0,0,0,50,19,6,eu,1
wulxtmpjuwcfsrwc.eu,0,0,0,29,19,6,eu,1
usnflqecgyqhlkrc.eu,0,0,0,29,19,6,eu,1
wcrtfnpbslqhlkrc.eu,0,0,0,12,19,6,eu,1
uatbweetqafwedmc.eu,0,0,0,80,19,6,eu,1
wjkpqbpsdafwedmc.eu,0,0,0,29,19,6,eu,1
uhmwurqxbogywito.eu,0,0,0,64,19,6,eu,1
wqdlccpkbogywito.eu,0,0,0,38,19,6,eu,1
uofsgsqpyphbdooo.eu,0,0,0,64,19,6,eu,1
wxvtapccyphbdooo.eu,0,0,0,50,19,6,eu,1
uvxbrgqhwevdvtvb.eu,0,0,0,29,19,6,eu,1
wfcdydctjevdvtvb.eu,0,0,0,20,19,6,eu,1
udekdhqyhswfomqb.eu,0,0,0,38,19,6,eu,1
wmulwqoxtfwfomqb.eu,0,0,0,38,19,6,eu,1
ukwsbudqfhluhflb.eu,0,0,0,38,19,6,eu,1
wtnhiroprtxhhflb.eu,0,0,0,29,19,6,eu,1
oiypqgupvhaycmcv.eu,0,0,0,50,19,6,eu,1
qrpexdgcvhaycmcv.eu,0,0,0,29,19,6,eu,1
oprlchuhtvbbifwi.eu,0,0,0,50,19,6,eu,1
qyiajegtgvbbifwi.eu,0,0,0,64,19,6,eu,1
owkhnuhyekpdbxei.eu,0,0,0,64,19,6,eu,1
qgovhrsxqwcdbxei.eu,0,0,0,38,19,6,eu,1
oeqdyihqcyqftdyu.eu,0,0,0,50,19,6,eu,1
qnhrsfspolqftdyu.eu,0,0,0,29,19,6,eu,1
oljywvtumafumvgu.eu,0,0,0,64,19,6,eu,1
quanegshmafumvgu.eu,0,0,0,80,19,6,eu,1
oscuiwtmkogwfobu.eu,0,0,0,80,19,6,eu,1
qcgjptfywbgwfobu.eu,0,0,0,29,19,6,eu,1
oaiqtkteiduyxtih.eu,0,0,0,100,19,6,eu,1
