domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
ejlbhbkdusesodet.com,2,0,0,46,20,5,com,1
vkqwfxyjywyekuhyu.com,1,0,0,25,21,5,com,1
cxkhfzyqixnq.com,1,0,0,15,16,7,com,1
guynwhkxgkeqtwlcsfyi.com,2,0,0,21,24,4,com,1
rauggyguyp.com,2,1,0,44,14,8,com,1
llullzza.com,2,0,0,38,12,9,com,1
mluztamhnngwgh.com,2,1,0,21,18,6,com,1
mycojenxktsmozzthdv.com,2,0,0,22,23,5,com,1
inbxvqkegoyapgv.com,2,0,0,38,19,6,com,1
furiararji.com,2,0,0,86,14,8,com,1
zrkdvzjhse.com,2,0,0,18,14,8,com,1
wyuhdsdttczd.com,2,0,0,15,16,7,com,1
hpaxgpkteomjaxywwelr.com,2,0,0,35,24,4,com,1
mydojltbqjnwailyyoa.com,2,0,0,38,23,5,com,1
wbgzpjfxlxlcvbth.com,2,0,0,6,20,5,com,1
pibqzedhzwt.com,2,0,0,27,15,7,com,1
vlbqryjd.com,2,0,0,10,12,9,com,1
nsxdczggybtkdukmyf.com,2,0,0,11,22,5,com,1
jarjvddjzqrmnepeqwd.com,2,0,0,22,23,5,com,1
plxeyaja.com,2,0,0,57,12,9,com,1
lfehajeex.com,2,0,0,71,13,8,com,1
swtjyuhuefvl.com,2,0,0,36,16,7,com,1
ftdkuoulfhfudds.com,2,0,0,38,19,6,com,1
eblgaosyeszzjkbhhdyh.com,2,0,0,28,24,4,com,1
afececrkycbeyqm.com,2,0,0,38,19,6,com,1
xnloppwhfamkcltuxkif.com,2,0,0,28,24,4,com,1
xjjcditjfkgkihfe.com,2,0,0,27,20,5,com,1
mblmvrla.com,2,0,0,22,12,9,com,1
vxlkofoazme.com,2,0,0,56,15,7,com,1
ktqyrmiyvnidd.com,2,0,0,23,17,6,com,1
jsntwyjcv.com,2,0,0,9,13,8,com,1
wvquldqwwsttp.com,2,0,0,14,17,6,com,1
pivzovznpssx.com,2,0,0,25,16,7,com,1
ggspyfmreouxnhqi.com,2,0,0,36,20,5,com,1
cbhytcvyxzzj.com,2,1,0,7,16,7,com,1
ervqveknzq.com,2,0,0,30,14,8,com,1
jxuynwdac.com,2,0,0,33,13,8,com,1
bucelslmpwyajzlguis.com,2,0,0,38,23,5,com,1
zhszoxeavbhmtkbju.com,2,0,0,33,21,5,com,1
nkgnacybwam.com,2,0,0,27,15,7,com,1
aummdgqbto.com,2,0,0,44,14,8,com,1
pqgjtqais.com,2,0,0,33,13,8,com,1
ywcimnoycx.com,2,0,0,30,14,8,com,1
orsgyfcpthjvdxrvcu.com,2,0,0,17,22,5,com,1
vpicphumwodnoatp.com,2,0,0,46,20,5,com,1
lcqivpov.com,2,0,0,38,12,9,com,1
julpwwtnv.com,2,0,0,20,13,8,com,1
iqpmhfrvgp.com,2,0,0,18,14,8,com,1
gpaiuaasntnqycyhr.com,2,0,0,43,21,5,com,1
cxslixugarbv.com,2,0,0,36,16,7,com,1
lbmntrwvfzwp.com,2,0,0,7,16,7,com,1
onnxtepjtmtukenpm.com,2,0,0,33,21,5,com,1
csmofrotzrce.com,2,0,0,36,16,7,com,1
dsxxmzwgbfeaw.com,2,0,0,23,17,6,com,1
lkasukqlhhffimy.com,2,0,0,29,19,6,com,1
pchjwpiyd.com,2,0,0,20,13,8,com,1
gtrcacxkcf.com,2,0,0,18,14,8,com,1
mghjssbleagjvpqnfccr.com,2,0,0,15,24,4,com,1
eyorinrbjfxuy.com,2,0,0,45,17,6,com,1
camwzffgqhckviufup.com,2,0,0,31,22,5,com,1
lntnrzgkyswawkuz.com,2,0,0,19,20,5,com,1
jgsmhiqpocc.com,2,0,0,27,15,7,com,1
twnojbfrsryuuhsxv.com,2,0,0,25,21,5,com,1
huaezwesrmxigyqj.com,2,0,0,46,20,5,com,1
ttaebamktjdbizrnqxp.com,2,1,0,29,23,5,com,1
znpszzwstgzzyk.com,2,0,0,6,18,6,com,1
jsngvficglxttjwg.com,2,0,0,12,20,5,com,1
frwwkrpnkvig.com,2,0,0,15,16,7,com,1
egdbvrhtcptgoqorompj.com,2,0,0,28,24,4,com,1
